,epoch,batchNum,Train loss,AccPBatch
1170,16.0,0.0,-236023492.42523602,0.515625
1171,16.0,1.0,-236051008.11243293,0.5703125
1172,16.0,2.0,-236076296.77514264,0.6171875
1173,16.0,3.0,-236048503.0902945,0.5546875
1174,16.0,4.0,-236037658.21048877,0.5
1175,16.0,5.0,-236083932.10096243,0.578125
1176,16.0,6.0,-236070396.47144353,0.53125
1177,16.0,7.0,-236060454.8056789,0.484375
1178,16.0,8.0,-236074430.9952943,0.4921875
1179,16.0,9.0,-236100266.50000563,0.5625
1180,16.0,10.0,-236114380.18942776,0.5703125
1181,16.0,11.0,-236121209.04009292,0.5703125
1182,16.0,12.0,-236103691.26530993,0.5234375
1183,16.0,13.0,-236139892.9866439,0.5859375
1184,16.0,14.0,-236128077.48454815,0.53125
1185,16.0,15.0,-236137557.23729876,0.5390625
1186,16.0,16.0,-236152390.7427135,0.546875
1187,16.0,17.0,-236166985.17555836,0.59375
1188,16.0,18.0,-236170699.2908635,0.578125
1189,16.0,19.0,-236182324.07947412,0.578125
1190,16.0,20.0,-236154563.6058874,0.4921875
1191,16.0,21.0,-236185637.21430048,0.546875
1192,16.0,22.0,-236164469.52966496,0.5078125
1193,16.0,23.0,-236153886.276421,0.46875
1194,16.0,24.0,-236168011.86302033,0.4765625
1195,16.0,25.0,-236204355.85015154,0.5390625
1196,16.0,26.0,-236225824.7657347,0.578125
1197,16.0,27.0,-236215662.28314406,0.5390625
1198,16.0,28.0,-236228186.29189524,0.546875
1199,16.0,29.0,-236231380.3552705,0.53125
1200,16.0,30.0,-236258360.9914832,0.5859375
1201,16.0,31.0,-236248203.6789457,0.546875
1202,16.0,32.0,-236249621.48279944,0.5390625
1203,16.0,33.0,-236235523.13036692,0.484375
1204,16.0,34.0,-236264808.0508875,0.53125
1205,16.0,35.0,-236297618.82249784,0.59375
1206,16.0,36.0,-236272969.6375026,0.546875
1207,16.0,37.0,-236307238.86837307,0.578125
1208,16.0,38.0,-236298984.99233916,0.578125
1209,16.0,39.0,-236298718.4854966,0.5625
1210,16.0,40.0,-236331166.65564966,0.609375
1211,16.0,41.0,-236290744.03826037,0.5
1212,16.0,42.0,-236339197.27494976,0.578125
1213,16.0,43.0,-236316070.83083957,0.5390625
1214,16.0,44.0,-236307061.5465908,0.5234375
1215,16.0,45.0,-236348718.47215676,0.5625
1216,16.0,46.0,-236328242.33463508,0.515625
1217,16.0,47.0,-236335463.67422467,0.4921875
1218,16.0,48.0,-236380054.2973094,0.59375
1219,16.0,49.0,-236351618.14594954,0.5078125
1220,16.0,50.0,-236367844.91316545,0.5234375
1221,16.0,51.0,-236374047.1640169,0.5390625
1222,16.0,52.0,-236390886.09284958,0.5703125
1223,16.0,53.0,-236418306.25863695,0.609375
1224,16.0,54.0,-236380098.9287709,0.4921875
1225,16.0,55.0,-236375363.43856126,0.4765625
1226,16.0,56.0,-236420778.8256891,0.5546875
1227,16.0,57.0,-236429594.00695226,0.5703125
1228,16.0,58.0,-236422315.73071656,0.5625
1229,16.0,59.0,-236414817.43540072,0.5
1230,16.0,60.0,-236456263.68171367,0.578125
1231,16.0,61.0,-236434084.42745605,0.5078125
1232,16.0,62.0,-236408516.77967843,0.4296875
1233,16.0,63.0,-236458474.21152976,0.5234375
1234,16.0,64.0,-236475427.23270446,0.5546875
1235,16.0,65.0,-236451843.35089576,0.4921875
1236,16.0,66.0,-236515187.98533916,0.6328125
1237,16.0,67.0,-236497740.9689431,0.5625
1238,16.0,68.0,-236459929.63244778,0.484375
1239,16.0,69.0,-236510133.12938765,0.5625
1240,16.0,70.0,-236512138.9734874,0.5625
1241,16.0,71.0,-236522765.40107626,0.5546875
1242,16.0,72.0,-236525318.3059337,0.5625
1243,16.0,73.0,-236534544.80713597,0.578125
1244,16.0,74.0,-236530441.4968749,0.5390625
1245,16.0,75.0,-236528783.49715757,0.5078125
1246,16.0,76.0,-236566629.36223114,0.59375
1247,16.0,77.0,-236522016.89025325,0.46875
1248,17.0,0.0,-236565794.55682132,0.546875
1249,17.0,1.0,-236569947.56560943,0.5703125
1250,17.0,2.0,-236551917.32381958,0.5078125
1251,17.0,3.0,-236592913.22980845,0.5859375
1252,17.0,4.0,-236560715.81616148,0.515625
1253,17.0,5.0,-236604567.23841497,0.6171875
1254,17.0,6.0,-236576680.94785655,0.5078125
1255,17.0,7.0,-236584924.7514056,0.515625
1256,17.0,8.0,-236564716.73256922,0.46875
1257,17.0,9.0,-236613944.30468488,0.5703125
1258,17.0,10.0,-236615629.209667,0.5546875
1259,17.0,11.0,-236612082.30541906,0.5390625
1260,17.0,12.0,-236623758.41980916,0.5703125
1261,17.0,13.0,-236661919.82101625,0.640625
1262,17.0,14.0,-236623689.2964682,0.5546875
1263,17.0,15.0,-236591657.54839653,0.453125
1264,17.0,16.0,-236624821.09853038,0.515625
1265,17.0,17.0,-236639002.2554572,0.546875
1266,17.0,18.0,-236632589.80127034,0.5234375
1267,17.0,19.0,-236643115.60901695,0.5234375
1268,17.0,20.0,-236646238.57568663,0.515625
1269,17.0,21.0,-236657416.5582183,0.546875
1270,17.0,22.0,-236665843.06418428,0.546875
1271,17.0,23.0,-236700444.89783797,0.6015625
1272,17.0,24.0,-236667509.64108506,0.5234375
1273,17.0,25.0,-236653008.49372914,0.5078125
1274,17.0,26.0,-236660432.21840176,0.5
1275,17.0,27.0,-236690784.9570995,0.5625
1276,17.0,28.0,-236677715.7929277,0.515625
1277,17.0,29.0,-236665194.70537248,0.46875
1278,17.0,30.0,-236717817.82201073,0.5859375
1279,17.0,31.0,-236732936.05827498,0.59375
1280,17.0,32.0,-236712678.5399085,0.5390625
1281,17.0,33.0,-236692359.49360728,0.5078125
1282,17.0,34.0,-236713543.98141655,0.515625
1283,17.0,35.0,-236743784.85353163,0.5859375
1284,17.0,36.0,-236720417.03697085,0.5234375
1285,17.0,37.0,-236744024.20019153,0.5703125
1286,17.0,38.0,-236752456.73970446,0.578125
1287,17.0,39.0,-236747303.41544205,0.5625
1288,17.0,40.0,-236754967.78741905,0.5546875
1289,17.0,41.0,-236746982.17367515,0.5234375
1290,17.0,42.0,-236767269.25598937,0.578125
1291,17.0,43.0,-236775163.64359716,0.5625
1292,17.0,44.0,-236751411.52957678,0.5078125
1293,17.0,45.0,-236743887.8247681,0.4921875
1294,17.0,46.0,-236779301.91868988,0.5390625
1295,17.0,47.0,-236785423.16400093,0.5546875
1296,17.0,48.0,-236795932.33241424,0.5625
1297,17.0,49.0,-236779474.8435137,0.515625
1298,17.0,50.0,-236761984.46975058,0.46875
1299,17.0,51.0,-236789165.7106496,0.515625
1300,17.0,52.0,-236793014.38879433,0.5234375
1301,17.0,53.0,-236810242.21470246,0.5546875
1302,17.0,54.0,-236831466.60855842,0.609375
1303,17.0,55.0,-236830474.6654885,0.5625
1304,17.0,56.0,-236828286.25625587,0.5703125
1305,17.0,57.0,-236812026.48355645,0.4921875
1306,17.0,58.0,-236821302.80654964,0.53125
1307,17.0,59.0,-236839487.31834444,0.5546875
1308,17.0,60.0,-236828258.51560807,0.515625
1309,17.0,61.0,-236831545.73720145,0.5390625
1310,17.0,62.0,-236836145.23705786,0.5234375
1311,17.0,63.0,-236841695.09223846,0.5
1312,17.0,64.0,-236842798.587232,0.5078125
1313,17.0,65.0,-236873825.90298766,0.5546875
1314,17.0,66.0,-236862198.99372977,0.53125
1315,17.0,67.0,-236868998.65683177,0.53125
1316,17.0,68.0,-236865570.1367747,0.53125
1317,17.0,69.0,-236908907.25196573,0.6171875
1318,17.0,70.0,-236902429.121906,0.5859375
1319,17.0,71.0,-236916132.26089263,0.59375
1320,17.0,72.0,-236892621.08183616,0.546875
1321,17.0,73.0,-236884391.38839743,0.4921875
1322,17.0,74.0,-236909179.94257465,0.5390625
1323,17.0,75.0,-236921549.65781385,0.578125
1324,17.0,76.0,-236946169.36884153,0.6171875
1325,17.0,77.0,-236920942.41641924,0.5390625
1326,18.0,0.0,-236928061.12399957,0.5546875
1327,18.0,1.0,-236910817.62209865,0.5078125
1328,18.0,2.0,-236924672.60975337,0.5
1329,18.0,3.0,-236885698.8693954,0.4296875
1330,18.0,4.0,-236911829.03545347,0.484375
1331,18.0,5.0,-236935849.74026197,0.53125
1332,18.0,6.0,-236933756.55057934,0.5234375
1333,18.0,7.0,-236973030.3480849,0.609375
1334,18.0,8.0,-236934740.2693282,0.5078125
1335,18.0,9.0,-236937800.66646606,0.515625
1336,18.0,10.0,-236955676.9197722,0.53125
1337,18.0,11.0,-236964072.71926615,0.5546875
1338,18.0,12.0,-236976672.78328913,0.578125
1339,18.0,13.0,-236955660.55105865,0.5078125
1340,18.0,14.0,-236946954.8689956,0.484375
1341,18.0,15.0,-236974283.81446844,0.546875
1342,18.0,16.0,-236983460.00094402,0.5546875
1343,18.0,17.0,-236997618.78583252,0.5859375
1344,18.0,18.0,-236973222.9046181,0.515625
1345,18.0,19.0,-237028393.09863254,0.6484375
1346,18.0,20.0,-237039622.5306311,0.65625
1347,18.0,21.0,-236985393.7939225,0.5390625
1348,18.0,22.0,-236981017.44878194,0.5078125
1349,18.0,23.0,-236982258.46516347,0.5
1350,18.0,24.0,-237037679.9732658,0.6171875
1351,18.0,25.0,-237027214.2643718,0.6015625
1352,18.0,26.0,-236996953.35932142,0.515625
1353,18.0,27.0,-236992744.39050967,0.5078125
1354,18.0,28.0,-237002461.04515338,0.5078125
1355,18.0,29.0,-237024385.5201188,0.5625
1356,18.0,30.0,-236982087.56898245,0.4375
1357,18.0,31.0,-236992689.3134444,0.453125
1358,18.0,32.0,-237045948.9186223,0.5859375
1359,18.0,33.0,-237039548.78694314,0.5703125
1360,18.0,34.0,-237030559.82285106,0.53125
1361,18.0,35.0,-237023408.88127697,0.5078125
1362,18.0,36.0,-237004662.14442995,0.453125
1363,18.0,37.0,-237052671.27343723,0.5390625
1364,18.0,38.0,-237069396.16995597,0.5859375
1365,18.0,39.0,-237050803.14761588,0.5546875
1366,18.0,40.0,-237045624.21645957,0.53125
1367,18.0,41.0,-237058142.59814325,0.546875
1368,18.0,42.0,-237068415.35412684,0.5546875
1369,18.0,43.0,-237057933.4743668,0.5234375
1370,18.0,44.0,-237059996.58606124,0.53125
1371,18.0,45.0,-237106030.45093498,0.625
1372,18.0,46.0,-237110393.3820284,0.6484375
1373,18.0,47.0,-237086688.39301825,0.5703125
1374,18.0,48.0,-237069179.94649917,0.5234375
1375,18.0,49.0,-237097051.6242215,0.5703125
1376,18.0,50.0,-237083184.75346988,0.5390625
1377,18.0,51.0,-237087907.8491067,0.5390625
1378,18.0,52.0,-237088668.66182715,0.5390625
1379,18.0,53.0,-237092587.9080535,0.5234375
1380,18.0,54.0,-237097401.15652335,0.53125
1381,18.0,55.0,-237095161.2116991,0.53125
1382,18.0,56.0,-237113361.4276751,0.5703125
1383,18.0,57.0,-237109882.13720345,0.5625
1384,18.0,58.0,-237126250.70903638,0.5703125
1385,18.0,59.0,-237113641.06105056,0.53125
1386,18.0,60.0,-237151518.71020526,0.625
1387,18.0,61.0,-237151286.8378141,0.6015625
1388,18.0,62.0,-237129235.3568622,0.5625
1389,18.0,63.0,-237152047.98732308,0.59375
1390,18.0,64.0,-237116838.55806258,0.5390625
1391,18.0,65.0,-237132863.14954418,0.53125
1392,18.0,66.0,-237118688.56957114,0.484375
1393,18.0,67.0,-237133927.21666768,0.53125
1394,18.0,68.0,-237131444.35169995,0.5390625
1395,18.0,69.0,-237121959.69239745,0.484375
1396,18.0,70.0,-237131214.82702428,0.515625
1397,18.0,71.0,-237174772.13682663,0.6015625
1398,18.0,72.0,-237157405.7056168,0.5546875
1399,18.0,73.0,-237159853.2118359,0.546875
1400,18.0,74.0,-237169960.09880894,0.546875
1401,18.0,75.0,-237144531.91384986,0.4921875
1402,18.0,76.0,-237181258.77764344,0.6015625
1403,18.0,77.0,-237155529.8341962,0.4921875
1404,19.0,0.0,-237176669.0479737,0.5234375
1405,19.0,1.0,-237194617.89641672,0.5859375
1406,19.0,2.0,-237184982.56889555,0.5546875
1407,19.0,3.0,-237170581.2556853,0.5
1408,19.0,4.0,-237166930.109329,0.515625
1409,19.0,5.0,-237191519.71698743,0.5390625
1410,19.0,6.0,-237184221.8618092,0.53125
1411,19.0,7.0,-237174043.4927109,0.515625
1412,19.0,8.0,-237202342.28393167,0.546875
1413,19.0,9.0,-237173279.67164692,0.5
1414,19.0,10.0,-237184791.53284058,0.5078125
1415,19.0,11.0,-237213688.02284175,0.5703125
1416,19.0,12.0,-237219348.1986273,0.5859375
1417,19.0,13.0,-237195101.0837323,0.515625
1418,19.0,14.0,-237226470.3119603,0.578125
1419,19.0,15.0,-237188800.30067092,0.484375
1420,19.0,16.0,-237197191.49860987,0.4921875
1421,19.0,17.0,-237168775.89205793,0.4453125
1422,19.0,18.0,-237231720.8992834,0.5703125
1423,19.0,19.0,-237220662.26843768,0.546875
1424,19.0,20.0,-237231236.62687638,0.5546875
1425,19.0,21.0,-237199783.75989825,0.5078125
1426,19.0,22.0,-237248379.35098758,0.5859375
1427,19.0,23.0,-237206034.54565915,0.484375
1428,19.0,24.0,-237208057.35036603,0.4921875
1429,19.0,25.0,-237241572.75791937,0.5625
1430,19.0,26.0,-237218611.82068273,0.484375
1431,19.0,27.0,-237231212.81909242,0.53125
1432,19.0,28.0,-237243001.31858277,0.5703125
1433,19.0,29.0,-237239134.72604704,0.5546875
1434,19.0,30.0,-237265963.94313583,0.609375
1435,19.0,31.0,-237219687.20880666,0.46875
1436,19.0,32.0,-237233509.03062877,0.5
1437,19.0,33.0,-237242806.79751,0.53125
1438,19.0,34.0,-237230921.60048747,0.484375
1439,19.0,35.0,-237255751.73789915,0.546875
1440,19.0,36.0,-237274355.4469823,0.578125
1441,19.0,37.0,-237246319.03843707,0.5
1442,19.0,38.0,-237252366.6841302,0.515625
1443,19.0,39.0,-237230935.4825642,0.5
1444,19.0,40.0,-237285587.89313602,0.59375
1445,19.0,41.0,-237274418.15048254,0.546875
1446,19.0,42.0,-237268392.97948912,0.5546875
1447,19.0,43.0,-237311197.10265303,0.625
1448,19.0,44.0,-237283003.7832466,0.5625
1449,19.0,45.0,-237304017.47177678,0.6171875
1450,19.0,46.0,-237262391.24171737,0.484375
1451,19.0,47.0,-237275409.9170622,0.5234375
1452,19.0,48.0,-237254079.88954404,0.453125
1453,19.0,49.0,-237303064.0278996,0.6015625
1454,19.0,50.0,-237325916.74352345,0.6328125
1455,19.0,51.0,-237291852.08165938,0.53125
1456,19.0,52.0,-237285976.2187096,0.5234375
1457,19.0,53.0,-237306212.99285054,0.5546875
1458,19.0,54.0,-237332850.27309597,0.640625
1459,19.0,55.0,-237289871.1569541,0.515625
1460,19.0,56.0,-237306939.86318296,0.5625
1461,19.0,57.0,-237301036.5625504,0.53125
1462,19.0,58.0,-237323088.2739021,0.5859375
1463,19.0,59.0,-237310715.28908357,0.546875
1464,19.0,60.0,-237312252.73669598,0.5390625
1465,19.0,61.0,-237344592.39854038,0.625
1466,19.0,62.0,-237334676.1654156,0.59375
1467,19.0,63.0,-237310310.93935853,0.515625
1468,19.0,64.0,-237322691.56508374,0.5234375
1469,19.0,65.0,-237276132.4929223,0.421875
1470,19.0,66.0,-237322534.70510745,0.5390625
1471,19.0,67.0,-237329630.14033616,0.5546875
1472,19.0,68.0,-237338141.00779402,0.5703125
1473,19.0,69.0,-237332889.8609383,0.5546875
1474,19.0,70.0,-237339311.15165418,0.5625
1475,19.0,71.0,-237337508.99602398,0.546875
1476,19.0,72.0,-237350355.79793093,0.578125
1477,19.0,73.0,-237343652.46040782,0.5703125
1478,19.0,74.0,-237346981.04759952,0.5546875
1479,19.0,75.0,-237363207.06461826,0.578125
1480,19.0,76.0,-237371845.1102343,0.6015625
1481,19.0,77.0,-237338763.5888405,0.5
1482,20.0,0.0,-237338286.03739113,0.5078125
1483,20.0,1.0,-237395249.5838649,0.6484375
1484,20.0,2.0,-237358091.82884017,0.5390625
1485,20.0,3.0,-237347852.61502165,0.515625
1486,20.0,4.0,-237353371.13697237,0.53125
1487,20.0,5.0,-237360985.91709828,0.5234375
1488,20.0,6.0,-237361786.35676488,0.53125
1489,20.0,7.0,-237369222.44048208,0.5546875
1490,20.0,8.0,-237375940.2526168,0.5703125
1491,20.0,9.0,-237345503.36914596,0.4921875
1492,20.0,10.0,-237377786.9998204,0.5625
1493,20.0,11.0,-237383473.0988905,0.5703125
1494,20.0,12.0,-237406431.65592518,0.625
1495,20.0,13.0,-237360820.51223943,0.515625
1496,20.0,14.0,-237366613.9462972,0.5234375
1497,20.0,15.0,-237373104.94715872,0.546875
1498,20.0,16.0,-237364206.10522282,0.5078125
1499,20.0,17.0,-237369685.88098323,0.515625
1500,20.0,18.0,-237408773.11367685,0.6015625
1501,20.0,19.0,-237366898.77711588,0.5078125
1502,20.0,20.0,-237418286.76322997,0.6171875
1503,20.0,21.0,-237368793.41442102,0.5234375
1504,20.0,22.0,-237381876.78577855,0.5234375
1505,20.0,23.0,-237390499.89192876,0.5546875
1506,20.0,24.0,-237411209.30327252,0.59375
1507,20.0,25.0,-237349436.85310468,0.453125
1508,20.0,26.0,-237357899.7737235,0.4609375
1509,20.0,27.0,-237402306.45600775,0.5546875
1510,20.0,28.0,-237449466.81281364,0.671875
1511,20.0,29.0,-237393681.3192348,0.515625
1512,20.0,30.0,-237400836.2540985,0.5390625
1513,20.0,31.0,-237371885.46658963,0.484375
1514,20.0,32.0,-237402441.5516829,0.5625
1515,20.0,33.0,-237418659.9368961,0.578125
1516,20.0,34.0,-237383819.00356734,0.4921875
1517,20.0,35.0,-237433791.98590824,0.6015625
1518,20.0,36.0,-237384914.41375118,0.4921875
1519,20.0,37.0,-237398779.57242554,0.546875
1520,20.0,38.0,-237439436.80778468,0.6015625
1521,20.0,39.0,-237414027.98896068,0.5390625
1522,20.0,40.0,-237431410.6445968,0.578125
1523,20.0,41.0,-237409908.90514007,0.5234375
1524,20.0,42.0,-237424065.4004078,0.5625
1525,20.0,43.0,-237432924.91045827,0.5625
1526,20.0,44.0,-237426994.33475253,0.5703125
1527,20.0,45.0,-237420086.3858309,0.546875
1528,20.0,46.0,-237428772.8766185,0.5546875
1529,20.0,47.0,-237421023.24332348,0.53125
1530,20.0,48.0,-237405606.66179267,0.484375
1531,20.0,49.0,-237416073.9495749,0.515625
1532,20.0,50.0,-237431490.7029203,0.5546875
1533,20.0,51.0,-237415011.2147966,0.5078125
1534,20.0,52.0,-237407827.94297627,0.4765625
1535,20.0,53.0,-237424515.842835,0.53125
1536,20.0,54.0,-237436339.73510522,0.546875
1537,20.0,55.0,-237448849.6455582,0.5625
1538,20.0,56.0,-237457130.42585558,0.578125
1539,20.0,57.0,-237466992.14736998,0.59375
1540,20.0,58.0,-237414563.19299248,0.4765625
1541,20.0,59.0,-237430555.76453334,0.515625
1542,20.0,60.0,-237485496.3475348,0.6484375
1543,20.0,61.0,-237448816.60812974,0.5234375
1544,20.0,62.0,-237430307.32149315,0.4921875
1545,20.0,63.0,-237464038.63865572,0.5703125
1546,20.0,64.0,-237459732.48359364,0.5625
1547,20.0,65.0,-237483177.67358083,0.625
1548,20.0,66.0,-237447439.3293589,0.5234375
1549,20.0,67.0,-237462194.29292655,0.5625
1550,20.0,68.0,-237405391.7830841,0.421875
1551,20.0,69.0,-237455793.15934163,0.5390625
1552,20.0,70.0,-237473125.37003112,0.5703125
1553,20.0,71.0,-237468658.86894768,0.546875
1554,20.0,72.0,-237478802.58352128,0.5625
1555,20.0,73.0,-237451932.54203612,0.5
1556,20.0,74.0,-237445954.46417397,0.4765625
1557,20.0,75.0,-237458353.3578086,0.5078125
1558,20.0,76.0,-237469922.34221232,0.5703125
1559,20.0,77.0,-237446236.44390312,0.484375
1560,21.0,0.0,-237505957.23261017,0.6171875
1561,21.0,1.0,-237446696.38799575,0.484375
1562,21.0,2.0,-237467432.50640798,0.515625
1563,21.0,3.0,-237470159.39875877,0.515625
1564,21.0,4.0,-237449156.07802647,0.484375
1565,21.0,5.0,-237510131.17428723,0.6171875
1566,21.0,6.0,-237494050.73934072,0.5703125
1567,21.0,7.0,-237486460.15675485,0.5546875
1568,21.0,8.0,-237434520.9444759,0.4296875
1569,21.0,9.0,-237519233.1800145,0.625
1570,21.0,10.0,-237486741.14554018,0.53125
1571,21.0,11.0,-237496933.18066418,0.5625
1572,21.0,12.0,-237466414.8461633,0.484375
1573,21.0,13.0,-237500361.82437187,0.5546875
1574,21.0,14.0,-237490102.84530455,0.5390625
1575,21.0,15.0,-237541578.6314445,0.671875
1576,21.0,16.0,-237483499.76928023,0.546875
1577,21.0,17.0,-237516872.6018682,0.59375
1578,21.0,18.0,-237513452.9278722,0.5703125
1579,21.0,19.0,-237504240.6050443,0.5546875
1580,21.0,20.0,-237502393.00374427,0.5546875
1581,21.0,21.0,-237486397.17512292,0.515625
1582,21.0,22.0,-237483457.4612319,0.53125
1583,21.0,23.0,-237491975.7969305,0.5234375
1584,21.0,24.0,-237511907.46773314,0.5625
1585,21.0,25.0,-237487867.03962246,0.5078125
1586,21.0,26.0,-237495835.39938474,0.5234375
1587,21.0,27.0,-237470484.49286518,0.46875
1588,21.0,28.0,-237520133.72512224,0.5625
1589,21.0,29.0,-237517957.7103986,0.5703125
1590,21.0,30.0,-237483395.7998043,0.4765625
1591,21.0,31.0,-237504566.23330438,0.5390625
1592,21.0,32.0,-237507775.33950275,0.53125
1593,21.0,33.0,-237530741.37411678,0.5859375
1594,21.0,34.0,-237505595.37687948,0.5234375
1595,21.0,35.0,-237513504.46640638,0.546875
1596,21.0,36.0,-237497804.88881034,0.5
1597,21.0,37.0,-237466501.9566517,0.4375
1598,21.0,38.0,-237544984.43096644,0.59375
1599,21.0,39.0,-237528183.03029293,0.59375
1600,21.0,40.0,-237539032.89687708,0.6015625
1601,21.0,41.0,-237492896.6498399,0.4765625
1602,21.0,42.0,-237509943.87609863,0.515625
1603,21.0,43.0,-237543527.15604424,0.5859375
1604,21.0,44.0,-237514127.8294119,0.5234375
1605,21.0,45.0,-237554860.1799269,0.6171875
1606,21.0,46.0,-237553793.88112384,0.6171875
1607,21.0,47.0,-237525522.05228788,0.5234375
1608,21.0,48.0,-237518783.29537326,0.515625
1609,21.0,49.0,-237539431.83442187,0.5703125
1610,21.0,50.0,-237537309.98539233,0.546875
1611,21.0,51.0,-237541552.62705743,0.5625
1612,21.0,52.0,-237547354.5318896,0.5859375
1613,21.0,53.0,-237521518.93552628,0.5078125
1614,21.0,54.0,-237531049.17901978,0.5390625
1615,21.0,55.0,-237574030.02542004,0.625
1616,21.0,56.0,-237526289.48484957,0.53125
1617,21.0,57.0,-237521253.38714576,0.5078125
1618,21.0,58.0,-237522705.85357064,0.53125
1619,21.0,59.0,-237553149.42317843,0.5625
1620,21.0,60.0,-237565093.1967584,0.6015625
1621,21.0,61.0,-237504692.9179067,0.4609375
1622,21.0,62.0,-237541475.4494605,0.5390625
1623,21.0,63.0,-237561386.28789008,0.578125
1624,21.0,64.0,-237533619.6299075,0.5078125
1625,21.0,65.0,-237538458.22549176,0.53125
1626,21.0,66.0,-237509983.09647602,0.453125
1627,21.0,67.0,-237537290.91873145,0.5234375
1628,21.0,68.0,-237552555.37958118,0.5546875
1629,21.0,69.0,-237565617.02746326,0.5703125
1630,21.0,70.0,-237548074.48562345,0.53125
1631,21.0,71.0,-237545401.31746468,0.515625
1632,21.0,72.0,-237555115.5174495,0.5390625
1633,21.0,73.0,-237537828.6323531,0.5
1634,21.0,74.0,-237540320.61116114,0.5
1635,21.0,75.0,-237587731.32918188,0.6328125
1636,21.0,76.0,-237540006.37452558,0.5078125
1637,21.0,77.0,-237555568.3600916,0.5390625
1638,22.0,0.0,-237563266.32186186,0.5703125
1639,22.0,1.0,-237592523.14730296,0.609375
1640,22.0,2.0,-237530213.1534188,0.4609375
1641,22.0,3.0,-237565491.35549906,0.5546875
1642,22.0,4.0,-237564651.59206238,0.5546875
1643,22.0,5.0,-237536874.9528053,0.46875
1644,22.0,6.0,-237552065.58771896,0.5234375
1645,22.0,7.0,-237606289.9900979,0.6328125
1646,22.0,8.0,-237582406.18912783,0.5703125
1647,22.0,9.0,-237567580.5083091,0.5390625
1648,22.0,10.0,-237546868.4764545,0.5
1649,22.0,11.0,-237578035.83510652,0.5625
1650,22.0,12.0,-237560198.59026447,0.5234375
1651,22.0,13.0,-237580518.0630143,0.5546875
1652,22.0,14.0,-237582812.77999568,0.5703125
1653,22.0,15.0,-237579040.32323363,0.5703125
1654,22.0,16.0,-237580534.0948234,0.5703125
1655,22.0,17.0,-237534957.98721647,0.453125
1656,22.0,18.0,-237584057.69458625,0.5546875
1657,22.0,19.0,-237556956.661214,0.5
1658,22.0,20.0,-237567495.0698131,0.515625
1659,22.0,21.0,-237615216.57781026,0.6328125
1660,22.0,22.0,-237573695.61359128,0.5390625
1661,22.0,23.0,-237611643.8588221,0.6328125
1662,22.0,24.0,-237566539.6072033,0.5234375
1663,22.0,25.0,-237570863.0924149,0.5234375
1664,22.0,26.0,-237566214.53144544,0.5234375
1665,22.0,27.0,-237577335.68320543,0.5234375
1666,22.0,28.0,-237559266.75633973,0.4921875
1667,22.0,29.0,-237571331.31064633,0.53125
1668,22.0,30.0,-237592424.3278041,0.5625
1669,22.0,31.0,-237583714.19575813,0.5234375
1670,22.0,32.0,-237574054.5868992,0.5234375
1671,22.0,33.0,-237589545.3636058,0.5546875
1672,22.0,34.0,-237600054.91849926,0.5703125
1673,22.0,35.0,-237576312.0429473,0.5234375
1674,22.0,36.0,-237602906.46067184,0.5859375
1675,22.0,37.0,-237581310.40683618,0.5390625
1676,22.0,38.0,-237587734.43637875,0.53125
1677,22.0,39.0,-237597954.08787045,0.5703125
1678,22.0,40.0,-237612562.4641167,0.59375
1679,22.0,41.0,-237605613.04087391,0.5703125
1680,22.0,42.0,-237603298.7500138,0.5546875
1681,22.0,43.0,-237588474.50100833,0.5390625
1682,22.0,44.0,-237644137.53061926,0.671875
1683,22.0,45.0,-237579904.63966376,0.5078125
1684,22.0,46.0,-237561921.38749617,0.46875
1685,22.0,47.0,-237582646.6352521,0.515625
1686,22.0,48.0,-237570311.44977215,0.484375
1687,22.0,49.0,-237604524.23593786,0.5703125
1688,22.0,50.0,-237590244.86465925,0.53125
1689,22.0,51.0,-237605904.59184974,0.5546875
1690,22.0,52.0,-237600910.11291134,0.546875
1691,22.0,53.0,-237562586.58177814,0.4765625
1692,22.0,54.0,-237624834.76314646,0.6015625
1693,22.0,55.0,-237590377.5435892,0.5
1694,22.0,56.0,-237616492.76112357,0.578125
1695,22.0,57.0,-237596583.20570725,0.515625
1696,22.0,58.0,-237595105.09304902,0.5234375
1697,22.0,59.0,-237582285.69986054,0.5
1698,22.0,60.0,-237608885.63656253,0.5625
1699,22.0,61.0,-237606896.99028674,0.5390625
1700,22.0,62.0,-237592947.92802817,0.5078125
1701,22.0,63.0,-237617678.6653709,0.5703125
1702,22.0,64.0,-237622643.4481678,0.5703125
1703,22.0,65.0,-237604458.3316639,0.53125
1704,22.0,66.0,-237584535.9025348,0.484375
1705,22.0,67.0,-237613420.59166473,0.53125
1706,22.0,68.0,-237640757.93571535,0.609375
1707,22.0,69.0,-237616316.6144473,0.546875
1708,22.0,70.0,-237604346.42803967,0.5078125
1709,22.0,71.0,-237606407.06944704,0.5234375
1710,22.0,72.0,-237609387.97169563,0.5546875
1711,22.0,73.0,-237597409.64108458,0.4921875
1712,22.0,74.0,-237600413.74036038,0.5078125
1713,22.0,75.0,-237648836.62736243,0.6171875
1714,22.0,76.0,-237617770.8195548,0.53125
1715,22.0,77.0,-237594582.2813778,0.5078125
1716,23.0,0.0,-237612407.84476918,0.5234375
1717,23.0,1.0,-237612312.9163112,0.546875
1718,23.0,2.0,-237629611.8477357,0.5625
